start: 1606827519.2226803
time : 1606827521.4008808 signal: [{(4, 7): 1}]
time : 1606827521.4052954 signal: [{(4, 7): 0}]
time : 1606827521.409702 signal: [{(4, 7): 1}]
time : 1606827521.4140975 signal: [{(4, 7): 0}]
time : 1606827521.4185102 signal: [{(4, 7): 1}]
time : 1606827521.423001 signal: [{(4, 7): 0}]
time : 1606827521.4274497 signal: [{(4, 7): 1}]
time : 1606827521.4318876 signal: [{(4, 7): 0}]
time : 1606827521.4361413 signal: [{(4, 7): 1}]
time : 1606827521.4405274 signal: [{(4, 7): 0}]
time : 1606827521.4441307 signal: [{(4, 7): 1}]
time : 1606827521.448704 signal: [{(4, 7): 0}]
time : 1606827521.4532378 signal: [{(4, 7): 1}]
time : 1606827521.4578185 signal: [{(4, 7): 0}]
time : 1606827521.462168 signal: [{(4, 7): 1}]
time : 1606827521.466533 signal: [{(4, 7): 0}]
time : 1606827521.470881 signal: [{(4, 7): 1}]
time : 1606827521.4752727 signal: [{(4, 7): 0}]
time : 1606827521.479649 signal: [{(4, 7): 1}]
time : 1606827521.4841638 signal: [{(4, 7): 0}]
time : 1606827521.4886703 signal: [{(4, 7): 1}]
time : 1606827521.4932501 signal: [{(4, 7): 0}]
time : 1606827521.4978433 signal: [{(4, 7): 1}]
time : 1606827521.50217 signal: [{(4, 7): 0}]
time : 1606827521.506516 signal: [{(4, 7): 1}]
time : 1606827521.5108724 signal: [{(4, 7): 0}]
time : 1606827521.5152266 signal: [{(4, 7): 1}]
time : 1606827521.5195982 signal: [{(4, 7): 0}]
time : 1606827521.5240836 signal: [{(4, 7): 1}]
time : 1606827521.5286584 signal: [{(4, 7): 0}]
time : 1606827521.5333097 signal: [{(4, 7): 1}]
time : 1606827521.5379019 signal: [{(4, 7): 0}]
time : 1606827521.5422487 signal: [{(4, 7): 1}]
time : 1606827521.5466065 signal: [{(4, 7): 0}]
time : 1606827521.5509984 signal: [{(4, 7): 1}]
time : 1606827521.5552967 signal: [{(4, 7): 0}]
time : 1606827521.5596564 signal: [{(4, 7): 1}]
time : 1606827521.5641754 signal: [{(4, 7): 0}]
time : 1606827521.5687773 signal: [{(4, 7): 1}]
time : 1606827521.5732262 signal: [{(4, 7): 0}]
time : 1606827521.5778127 signal: [{(4, 7): 1}]
time : 1606827521.5821676 signal: [{(4, 7): 0}]
time : 1606827521.5864604 signal: [{(4, 7): 1}]
time : 1606827521.5908062 signal: [{(4, 7): 0}]
time : 1606827521.5951364 signal: [{(4, 7): 1}]
time : 1606827521.599427 signal: [{(4, 7): 0}]
time : 1606827521.6037893 signal: [{(4, 7): 1}]
time : 1606827521.60814 signal: [{(4, 7): 0}]
time : 1606827521.612538 signal: [{(4, 7): 1}]
time : 1606827521.6169336 signal: [{(4, 7): 0}]
time : 1606827521.6213355 signal: [{(4, 7): 1}]
time : 1606827521.62589 signal: [{(4, 7): 0}]
time : 1606827521.6303313 signal: [{(4, 7): 1}]
time : 1606827521.6346738 signal: [{(4, 7): 0}]
time : 1606827521.6390908 signal: [{(4, 7): 1}]
time : 1606827521.6435351 signal: [{(4, 7): 0}]
time : 1606827521.6479456 signal: [{(4, 7): 1}]
time : 1606827521.6524785 signal: [{(4, 7): 0}]
time : 1606827521.656935 signal: [{(4, 7): 1}]
time : 1606827521.6613278 signal: [{(4, 7): 0}]
time : 1606827521.665858 signal: [{(4, 7): 1}]
time : 1606827521.671207 signal: [{(4, 7): 0}]
time : 1606827521.6757843 signal: [{(4, 7): 1}]
time : 1606827521.6802793 signal: [{(4, 7): 0}]
time : 1606827521.6847253 signal: [{(4, 7): 1}]
time : 1606827521.6892028 signal: [{(4, 7): 0}]
time : 1606827521.693839 signal: [{(4, 7): 1}]
time : 1606827521.6982224 signal: [{(4, 7): 0}]
time : 1606827521.702621 signal: [{(4, 7): 1}]
time : 1606827521.7070246 signal: [{(4, 7): 0}]
time : 1606827521.7113144 signal: [{(4, 7): 1}]
time : 1606827521.715686 signal: [{(4, 7): 0}]
time : 1606827521.7202177 signal: [{(4, 7): 1}]
time : 1606827521.724677 signal: [{(4, 7): 0}]
time : 1606827521.7292278 signal: [{(4, 7): 1}]
time : 1606827521.733747 signal: [{(4, 7): 0}]
time : 1606827521.7381182 signal: [{(4, 7): 1}]
time : 1606827521.7425456 signal: [{(4, 7): 0}]
time : 1606827521.746897 signal: [{(4, 7): 1}]
time : 1606827521.751273 signal: [{(4, 7): 0}]
time : 1606827521.755695 signal: [{(4, 7): 1}]
time : 1606827521.760102 signal: [{(4, 7): 0}]
time : 1606827521.7645602 signal: [{(4, 7): 1}]
time : 1606827521.7689078 signal: [{(4, 7): 0}]
time : 1606827521.773304 signal: [{(4, 7): 1}]
time : 1606827521.777913 signal: [{(4, 7): 0}]
time : 1606827521.7823424 signal: [{(4, 7): 1}]
time : 1606827521.7867286 signal: [{(4, 7): 0}]
time : 1606827521.7911015 signal: [{(4, 7): 1}]
time : 1606827521.7957351 signal: [{(4, 7): 0}]
time : 1606827521.8002505 signal: [{(4, 7): 1}]
time : 1606827521.8048632 signal: [{(4, 7): 0}]
time : 1606827521.8091855 signal: [{(4, 7): 1}]
time : 1606827521.8135157 signal: [{(4, 7): 0}]
time : 1606827521.8178313 signal: [{(4, 7): 1}]
time : 1606827521.822149 signal: [{(4, 7): 0}]
time : 1606827521.8265438 signal: [{(4, 7): 1}]
time : 1606827521.8309093 signal: [{(4, 7): 0}]
time : 1606827521.8353071 signal: [{(4, 7): 1}]
time : 1606827521.8396604 signal: [{(4, 7): 0}]
time : 1606827521.8440113 signal: [{(4, 7): 1}]
time : 1606827521.848333 signal: [{(4, 7): 0}]
time : 1606827521.852693 signal: [{(4, 7): 1}]
time : 1606827521.8572493 signal: [{(4, 7): 0}]
time : 1606827521.8618405 signal: [{(4, 7): 1}]
time : 1606827521.8662314 signal: [{(4, 7): 0}]
time : 1606827521.870621 signal: [{(4, 7): 1}]
time : 1606827521.8751097 signal: [{(4, 7): 0}]
time : 1606827521.8794844 signal: [{(4, 7): 1}]
time : 1606827521.8838851 signal: [{(4, 7): 0}]
time : 1606827521.8882005 signal: [{(4, 7): 1}]
time : 1606827521.8927445 signal: [{(4, 7): 0}]
time : 1606827521.897215 signal: [{(4, 7): 1}]
time : 1606827521.901801 signal: [{(4, 7): 0}]
time : 1606827521.9061818 signal: [{(4, 7): 1}]
time : 1606827521.9106023 signal: [{(4, 7): 0}]
time : 1606827521.9150372 signal: [{(4, 7): 1}]
time : 1606827521.9193263 signal: [{(4, 7): 0}]
time : 1606827521.9237025 signal: [{(4, 7): 1}]
time : 1606827521.9281075 signal: [{(4, 7): 0}]
time : 1606827521.9324803 signal: [{(4, 7): 1}]
time : 1606827521.9368489 signal: [{(4, 7): 0}]
time : 1606827521.9413202 signal: [{(4, 7): 1}]
time : 1606827521.945842 signal: [{(4, 7): 0}]
time : 1606827521.9502294 signal: [{(4, 7): 1}]
time : 1606827521.9546251 signal: [{(4, 7): 0}]
time : 1606827521.959122 signal: [{(4, 7): 1}]
time : 1606827521.9634917 signal: [{(4, 7): 0}]
time : 1606827521.9678838 signal: [{(4, 7): 1}]
time : 1606827521.9721997 signal: [{(4, 7): 0}]
time : 1606827521.9766037 signal: [{(4, 7): 1}]
time : 1606827521.981015 signal: [{(4, 7): 0}]
time : 1606827521.9853141 signal: [{(4, 7): 1}]
time : 1606827521.9898365 signal: [{(4, 7): 0}]
time : 1606827521.9942036 signal: [{(4, 7): 1}]
time : 1606827521.9985728 signal: [{(4, 7): 0}]
time : 1606827522.0029342 signal: [{(4, 7): 1}]
time : 1606827522.0072827 signal: [{(4, 7): 0}]
time : 1606827522.0107787 signal: [{(4, 7): 1}]
time : 1606827522.0153894 signal: [{(4, 7): 0}]
time : 1606827522.0198054 signal: [{(4, 7): 1}]
time : 1606827522.0241 signal: [{(4, 7): 0}]
time : 1606827522.0284357 signal: [{(4, 7): 1}]
time : 1606827522.0326343 signal: [{(4, 7): 0}]
time : 1606827522.0369017 signal: [{(4, 7): 1}]
time : 1606827522.0411541 signal: [{(4, 7): 0}]
time : 1606827522.045494 signal: [{(4, 7): 1}]
time : 1606827522.0498412 signal: [{(4, 7): 0}]
time : 1606827522.054142 signal: [{(4, 7): 1}]
time : 1606827522.0585418 signal: [{(4, 7): 0}]
time : 1606827522.062879 signal: [{(4, 7): 1}]
time : 1606827522.0673337 signal: [{(4, 7): 0}]
time : 1606827522.0721002 signal: [{(4, 7): 1}]
time : 1606827522.0767553 signal: [{(4, 7): 0}]
time : 1606827522.0811403 signal: [{(4, 7): 1}]
time : 1606827522.0855062 signal: [{(4, 7): 0}]
time : 1606827522.0898764 signal: [{(4, 7): 1}]
time : 1606827522.0942135 signal: [{(4, 7): 0}]
time : 1606827522.098551 signal: [{(4, 7): 1}]
time : 1606827522.1029227 signal: [{(4, 7): 0}]
time : 1606827522.1072667 signal: [{(4, 7): 1}]
time : 1606827522.1117606 signal: [{(4, 7): 0}]
time : 1606827522.1163 signal: [{(4, 7): 1}]
time : 1606827522.1207035 signal: [{(4, 7): 0}]
time : 1606827522.1251185 signal: [{(4, 7): 1}]
time : 1606827522.1296344 signal: [{(4, 7): 0}]
time : 1606827522.1341996 signal: [{(4, 7): 1}]
time : 1606827522.1386635 signal: [{(4, 7): 0}]
time : 1606827522.1430972 signal: [{(4, 7): 1}]
time : 1606827522.147447 signal: [{(4, 7): 0}]
time : 1606827522.1518583 signal: [{(4, 7): 1}]
time : 1606827522.1561797 signal: [{(4, 7): 0}]
time : 1606827522.1605597 signal: [{(4, 7): 1}]
time : 1606827522.1652687 signal: [{(4, 7): 0}]
time : 1606827522.1698632 signal: [{(4, 7): 1}]
time : 1606827522.174223 signal: [{(4, 7): 0}]
time : 1606827522.178597 signal: [{(4, 7): 1}]
time : 1606827522.183046 signal: [{(4, 7): 0}]
time : 1606827522.1873686 signal: [{(4, 7): 1}]
time : 1606827522.1917045 signal: [{(4, 7): 0}]
time : 1606827522.1961117 signal: [{(4, 7): 1}]
time : 1606827522.2004664 signal: [{(4, 7): 0}]
time : 1606827522.2048461 signal: [{(4, 7): 1}]
time : 1606827522.209305 signal: [{(4, 7): 0}]
time : 1606827522.2137866 signal: [{(4, 7): 1}]
time : 1606827522.2181184 signal: [{(4, 7): 0}]
time : 1606827522.2235255 signal: [{(4, 7): 1}]
time : 1606827522.2278893 signal: [{(4, 7): 0}]
time : 1606827522.2322052 signal: [{(4, 7): 1}]
time : 1606827522.2365808 signal: [{(4, 7): 0}]
time : 1606827522.2410095 signal: [{(4, 7): 1}]
time : 1606827522.245334 signal: [{(4, 7): 0}]
time : 1606827522.2497237 signal: [{(4, 7): 1}]
time : 1606827522.2542715 signal: [{(4, 7): 0}]
time : 1606827522.2586844 signal: [{(4, 7): 1}]
time : 1606827522.2631686 signal: [{(4, 7): 0}]
time : 1606827522.2675707 signal: [{(4, 7): 1}]
time : 1606827522.2719157 signal: [{(4, 7): 0}]
time : 1606827522.2763653 signal: [{(4, 7): 1}]
time : 1606827522.280875 signal: [{(4, 7): 0}]
time : 1606827522.2853596 signal: [{(4, 7): 1}]
time : 1606827522.2899795 signal: [{(4, 7): 0}]
time : 1606827522.2943642 signal: [{(4, 7): 1}]
time : 1606827522.2987678 signal: [{(4, 7): 0}]
time : 1606827522.3032753 signal: [{(4, 7): 1}]
time : 1606827522.3079252 signal: [{(4, 7): 0}]
time : 1606827522.3124104 signal: [{(4, 7): 1}]
time : 1606827522.3169081 signal: [{(4, 7): 0}]
time : 1606827522.321486 signal: [{(4, 7): 1}]
time : 1606827522.326078 signal: [{(4, 7): 0}]
time : 1606827522.3305168 signal: [{(4, 7): 1}]
time : 1606827522.334941 signal: [{(4, 7): 0}]
time : 1606827522.3394947 signal: [{(4, 7): 1}]
time : 1606827522.3442025 signal: [{(4, 7): 0}]
time : 1606827522.3488197 signal: [{(4, 7): 1}]
time : 1606827522.3531551 signal: [{(4, 7): 0}]
time : 1606827522.3575068 signal: [{(4, 7): 1}]
time : 1606827522.361848 signal: [{(4, 7): 0}]
time : 1606827522.366176 signal: [{(4, 7): 1}]
time : 1606827522.370562 signal: [{(4, 7): 0}]
time : 1606827522.3749983 signal: [{(4, 7): 1}]
time : 1606827522.3792946 signal: [{(4, 7): 0}]
time : 1606827522.3838685 signal: [{(4, 7): 1}]
time : 1606827522.388385 signal: [{(4, 7): 0}]
time : 1606827522.3928993 signal: [{(4, 7): 1}]
time : 1606827522.397215 signal: [{(4, 7): 0}]
time : 1606827522.4015229 signal: [{(4, 7): 1}]
time : 1606827522.40584 signal: [{(4, 7): 0}]
time : 1606827522.4101567 signal: [{(4, 7): 1}]
time : 1606827522.4145312 signal: [{(4, 7): 0}]
time : 1606827522.4189122 signal: [{(4, 7): 1}]
time : 1606827522.4232779 signal: [{(4, 7): 0}]
time : 1606827522.4279 signal: [{(4, 7): 1}]
time : 1606827522.4324288 signal: [{(4, 7): 0}]
time : 1606827522.4367697 signal: [{(4, 7): 1}]
time : 1606827522.4410968 signal: [{(4, 7): 0}]
time : 1606827522.445393 signal: [{(4, 7): 1}]
time : 1606827522.4497213 signal: [{(4, 7): 0}]
time : 1606827522.454388 signal: [{(4, 7): 1}]
time : 1606827522.458817 signal: [{(4, 7): 0}]
time : 1606827522.463222 signal: [{(4, 7): 1}]
time : 1606827522.4675758 signal: [{(4, 7): 0}]
time : 1606827522.4721236 signal: [{(4, 7): 1}]
time : 1606827522.4766748 signal: [{(4, 7): 0}]
time : 1606827522.481188 signal: [{(4, 7): 1}]
time : 1606827522.4857094 signal: [{(4, 7): 0}]
time : 1606827522.4903183 signal: [{(4, 7): 1}]
time : 1606827522.494761 signal: [{(4, 7): 0}]
time : 1606827522.499277 signal: [{(4, 7): 1}]
time : 1606827522.5039327 signal: [{(4, 7): 0}]
time : 1606827522.5084767 signal: [{(4, 7): 1}]
time : 1606827522.5130076 signal: [{(4, 7): 0}]
time : 1606827522.5174627 signal: [{(4, 7): 1}]
time : 1606827522.5218148 signal: [{(4, 7): 0}]
time : 1606827522.5261588 signal: [{(4, 7): 1}]
time : 1606827522.5305524 signal: [{(4, 7): 0}]
time : 1606827522.5349298 signal: [{(4, 7): 1}]
time : 1606827522.539267 signal: [{(4, 7): 0}]
time : 1606827522.5437388 signal: [{(4, 7): 1}]
time : 1606827522.5482838 signal: [{(4, 7): 0}]
time : 1606827522.5526907 signal: [{(4, 7): 1}]
time : 1606827522.5572095 signal: [{(4, 7): 0}]
time : 1606827522.561594 signal: [{(4, 7): 1}]
time : 1606827522.566272 signal: [{(4, 7): 0}]
time : 1606827522.570736 signal: [{(4, 7): 1}]
time : 1606827522.575274 signal: [{(4, 7): 0}]
time : 1606827522.5788674 signal: [{(4, 7): 1}]
time : 1606827522.5835078 signal: [{(4, 7): 0}]
time : 1606827522.5881252 signal: [{(4, 7): 1}]
time : 1606827522.5926883 signal: [{(4, 7): 0}]
time : 1606827522.597245 signal: [{(4, 7): 1}]
time : 1606827522.6016607 signal: [{(4, 7): 0}]
time : 1606827522.6060417 signal: [{(4, 7): 1}]
time : 1606827522.6104121 signal: [{(4, 7): 0}]
time : 1606827522.6148055 signal: [{(4, 7): 1}]
time : 1606827522.619182 signal: [{(4, 7): 0}]
time : 1606827522.6235693 signal: [{(4, 7): 1}]
time : 1606827522.6281233 signal: [{(4, 7): 0}]
time : 1606827522.6327603 signal: [{(4, 7): 1}]
time : 1606827522.6371841 signal: [{(4, 7): 0}]
time : 1606827522.6416698 signal: [{(4, 7): 1}]
time : 1606827522.6461856 signal: [{(4, 7): 0}]
time : 1606827522.6506095 signal: [{(4, 7): 1}]
time : 1606827522.655036 signal: [{(4, 7): 0}]
time : 1606827522.6595123 signal: [{(4, 7): 1}]
time : 1606827522.6641223 signal: [{(4, 7): 0}]
time : 1606827522.668756 signal: [{(4, 7): 1}]
time : 1606827522.6732903 signal: [{(4, 7): 0}]
time : 1606827522.6778505 signal: [{(4, 7): 1}]
time : 1606827522.6822278 signal: [{(4, 7): 0}]
time : 1606827522.6866193 signal: [{(4, 7): 1}]
time : 1606827522.6910307 signal: [{(4, 7): 0}]
time : 1606827522.6955013 signal: [{(4, 7): 1}]
time : 1606827522.7001708 signal: [{(4, 7): 0}]
time : 1606827522.7047577 signal: [{(4, 7): 1}]
time : 1606827522.7092705 signal: [{(4, 7): 0}]
time : 1606827522.7137125 signal: [{(4, 7): 1}]
time : 1606827522.718317 signal: [{(4, 7): 0}]
time : 1606827522.722789 signal: [{(4, 7): 1}]
time : 1606827522.7272184 signal: [{(4, 7): 0}]
time : 1606827522.7318459 signal: [{(4, 7): 1}]
time : 1606827522.7362053 signal: [{(4, 7): 0}]
time : 1606827522.740562 signal: [{(4, 7): 1}]
time : 1606827522.7449193 signal: [{(4, 7): 0}]
time : 1606827522.749298 signal: [{(4, 7): 1}]
time : 1606827522.753689 signal: [{(4, 7): 0}]
time : 1606827522.75808 signal: [{(4, 7): 1}]
time : 1606827522.7624583 signal: [{(4, 7): 0}]
time : 1606827522.7668207 signal: [{(4, 7): 1}]
time : 1606827522.7711875 signal: [{(4, 7): 0}]
time : 1606827522.775571 signal: [{(4, 7): 1}]
time : 1606827522.7812915 signal: [{(4, 7): 0}]
time : 1606827522.7857966 signal: [{(4, 7): 1}]
time : 1606827522.7901516 signal: [{(4, 7): 0}]
time : 1606827522.7945702 signal: [{(4, 7): 1}]
time : 1606827522.7990084 signal: [{(4, 7): 0}]
time : 1606827522.8034465 signal: [{(4, 7): 1}]
time : 1606827522.8078415 signal: [{(4, 7): 0}]
time : 1606827522.8121753 signal: [{(4, 7): 1}]
time : 1606827522.8165016 signal: [{(4, 7): 0}]
time : 1606827522.820964 signal: [{(4, 7): 1}]
time : 1606827522.825559 signal: [{(4, 7): 0}]
time : 1606827522.8302753 signal: [{(4, 7): 1}]
time : 1606827522.8346906 signal: [{(4, 7): 0}]
time : 1606827522.8392584 signal: [{(4, 7): 1}]
time : 1606827522.843933 signal: [{(4, 7): 0}]
time : 1606827522.8485246 signal: [{(4, 7): 1}]
time : 1606827522.853139 signal: [{(4, 7): 0}]
time : 1606827522.857653 signal: [{(4, 7): 1}]
time : 1606827522.862302 signal: [{(4, 7): 0}]
time : 1606827522.8667653 signal: [{(4, 7): 1}]
time : 1606827522.8712733 signal: [{(4, 7): 0}]
time : 1606827522.8759723 signal: [{(4, 7): 1}]
time : 1606827522.8805022 signal: [{(4, 7): 0}]
time : 1606827522.8852284 signal: [{(4, 7): 1}]
time : 1606827522.889825 signal: [{(4, 7): 0}]
time : 1606827522.894185 signal: [{(4, 7): 1}]
time : 1606827522.898571 signal: [{(4, 7): 0}]
time : 1606827522.9029248 signal: [{(4, 7): 1}]
time : 1606827522.9073954 signal: [{(4, 7): 0}]
time : 1606827522.9118142 signal: [{(4, 7): 1}]
time : 1606827522.9161289 signal: [{(4, 7): 0}]
time : 1606827522.9205317 signal: [{(4, 7): 1}]
time : 1606827522.9251993 signal: [{(4, 7): 0}]
time : 1606827522.9297807 signal: [{(4, 7): 1}]
time : 1606827522.9341528 signal: [{(4, 7): 0}]
time : 1606827522.9385962 signal: [{(4, 7): 1}]
time : 1606827522.9430377 signal: [{(4, 7): 0}]
time : 1606827522.9473789 signal: [{(4, 7): 1}]
time : 1606827522.9519095 signal: [{(4, 7): 0}]
time : 1606827522.9563868 signal: [{(4, 7): 1}]
time : 1606827522.9608898 signal: [{(4, 7): 0}]
time : 1606827522.965319 signal: [{(4, 7): 1}]
time : 1606827522.9697075 signal: [{(4, 7): 0}]
time : 1606827522.974097 signal: [{(4, 7): 1}]
time : 1606827522.9784234 signal: [{(4, 7): 0}]
time : 1606827522.9828188 signal: [{(4, 7): 1}]
time : 1606827522.9871714 signal: [{(4, 7): 0}]
time : 1606827522.9916615 signal: [{(4, 7): 1}]
time : 1606827522.9962144 signal: [{(4, 7): 0}]
time : 1606827523.0008214 signal: [{(4, 7): 1}]
time : 1606827523.0053332 signal: [{(4, 7): 0}]
time : 1606827523.0098321 signal: [{(4, 7): 1}]
time : 1606827523.0142121 signal: [{(4, 7): 0}]
time : 1606827523.0185788 signal: [{(4, 7): 1}]
time : 1606827523.0228653 signal: [{(4, 7): 0}]
time : 1606827523.0272162 signal: [{(4, 7): 1}]
time : 1606827523.0315673 signal: [{(4, 7): 0}]
time : 1606827523.03605 signal: [{(4, 7): 1}]
time : 1606827523.0404046 signal: [{(4, 7): 0}]
time : 1606827523.044835 signal: [{(4, 7): 1}]
time : 1606827523.0490978 signal: [{(4, 7): 0}]
time : 1606827523.0534964 signal: [{(4, 7): 1}]
time : 1606827523.0578802 signal: [{(4, 7): 0}]
time : 1606827523.0621438 signal: [{(4, 7): 1}]
time : 1606827523.0665247 signal: [{(4, 7): 0}]
time : 1606827523.0708797 signal: [{(4, 7): 1}]
time : 1606827523.075231 signal: [{(4, 7): 0}]
time : 1606827523.0796125 signal: [{(4, 7): 1}]
time : 1606827523.0841503 signal: [{(4, 7): 0}]
time : 1606827523.0887885 signal: [{(4, 7): 1}]
time : 1606827523.0933423 signal: [{(4, 7): 0}]
time : 1606827523.0979803 signal: [{(4, 7): 1}]
time : 1606827523.102389 signal: [{(4, 7): 0}]
time : 1606827523.106755 signal: [{(4, 7): 1}]
time : 1606827523.1111422 signal: [{(4, 7): 0}]
time : 1606827523.1156147 signal: [{(4, 7): 1}]
time : 1606827523.1201208 signal: [{(4, 7): 0}]
time : 1606827523.1247962 signal: [{(4, 7): 1}]
time : 1606827523.1293128 signal: [{(4, 7): 0}]
time : 1606827523.1336808 signal: [{(4, 7): 1}]
time : 1606827523.1381621 signal: [{(4, 7): 0}]
time : 1606827523.1426132 signal: [{(4, 7): 1}]
time : 1606827523.1467447 signal: [{(4, 7): 0}]
time : 1606827523.1502995 signal: [{(4, 7): 1}]
time : 1606827523.1546922 signal: [{(4, 7): 0}]
time : 1606827523.15911 signal: [{(4, 7): 1}]
time : 1606827523.163354 signal: [{(4, 7): 0}]
time : 1606827523.1677022 signal: [{(4, 7): 1}]
time : 1606827523.172092 signal: [{(4, 7): 0}]
time : 1606827523.176422 signal: [{(4, 7): 1}]
time : 1606827523.180914 signal: [{(4, 7): 0}]
time : 1606827523.1852815 signal: [{(4, 7): 1}]
time : 1606827523.1896794 signal: [{(4, 7): 0}]
time : 1606827523.1940873 signal: [{(4, 7): 1}]
time : 1606827523.1984174 signal: [{(4, 7): 0}]
time : 1606827523.2028332 signal: [{(4, 7): 1}]
time : 1606827523.2071857 signal: [{(4, 7): 0}]
time : 1606827523.2115817 signal: [{(4, 7): 1}]
time : 1606827523.2158914 signal: [{(4, 7): 0}]
time : 1606827523.2202995 signal: [{(4, 7): 1}]
time : 1606827523.224686 signal: [{(4, 7): 0}]
time : 1606827523.2290776 signal: [{(4, 7): 1}]
time : 1606827523.2333837 signal: [{(4, 7): 0}]
time : 1606827523.2377005 signal: [{(4, 7): 1}]
time : 1606827523.242132 signal: [{(4, 7): 0}]
time : 1606827523.2465904 signal: [{(4, 7): 1}]
time : 1606827523.2510512 signal: [{(4, 7): 0}]
time : 1606827523.2553997 signal: [{(4, 7): 1}]
time : 1606827523.2598004 signal: [{(4, 7): 0}]
time : 1606827523.2641237 signal: [{(4, 7): 1}]
time : 1606827523.2684999 signal: [{(4, 7): 0}]
time : 1606827523.2728124 signal: [{(4, 7): 1}]
time : 1606827523.2770572 signal: [{(4, 7): 0}]
time : 1606827523.281479 signal: [{(4, 7): 1}]
time : 1606827523.2860491 signal: [{(4, 7): 0}]
time : 1606827523.290451 signal: [{(4, 7): 1}]
time : 1606827523.2948349 signal: [{(4, 7): 0}]
time : 1606827523.299295 signal: [{(4, 7): 1}]
time : 1606827523.3036776 signal: [{(4, 7): 0}]
time : 1606827523.308073 signal: [{(4, 7): 1}]
time : 1606827523.3124242 signal: [{(4, 7): 0}]
time : 1606827523.3167982 signal: [{(4, 7): 1}]
time : 1606827523.3210888 signal: [{(4, 7): 0}]
time : 1606827523.325397 signal: [{(4, 7): 1}]
time : 1606827523.329672 signal: [{(4, 7): 0}]
time : 1606827523.3350766 signal: [{(4, 7): 1}]
time : 1606827523.3392618 signal: [{(4, 7): 0}]
time : 1606827523.3433802 signal: [{(4, 7): 1}]
time : 1606827523.3475325 signal: [{(4, 7): 0}]
time : 1606827523.3515942 signal: [{(4, 7): 1}]
time : 1606827523.3555784 signal: [{(4, 7): 0}]
time : 1606827523.3597853 signal: [{(4, 7): 1}]
time : 1606827523.3639896 signal: [{(4, 7): 0}]
time : 1606827523.3682375 signal: [{(4, 7): 1}]
time : 1606827523.3724396 signal: [{(4, 7): 0}]
time : 1606827523.376661 signal: [{(4, 7): 1}]
time : 1606827523.3811 signal: [{(4, 7): 0}]
time : 1606827523.3854623 signal: [{(4, 7): 1}]
time : 1606827523.3896823 signal: [{(4, 7): 0}]
time : 1606827523.3938963 signal: [{(4, 7): 1}]
time : 1606827523.3981225 signal: [{(4, 7): 0}]
time : 1606827523.4024959 signal: [{(4, 7): 1}]
time : 1606827523.4067612 signal: [{(4, 7): 0}]
time : 1606827523.4111426 signal: [{(4, 7): 1}]
time : 1606827523.4155133 signal: [{(4, 7): 0}]
time : 1606827523.4198003 signal: [{(4, 7): 1}]
time : 1606827523.4241068 signal: [{(4, 7): 0}]
time : 1606827523.4283643 signal: [{(4, 7): 1}]
time : 1606827523.432712 signal: [{(4, 7): 0}]
time : 1606827523.4370732 signal: [{(4, 7): 1}]
time : 1606827523.4413686 signal: [{(4, 7): 0}]
time : 1606827523.4456909 signal: [{(4, 7): 1}]
time : 1606827523.450006 signal: [{(4, 7): 0}]
time : 1606827523.4542937 signal: [{(4, 7): 1}]
time : 1606827523.4586751 signal: [{(4, 7): 0}]
time : 1606827523.462892 signal: [{(4, 7): 1}]
time : 1606827523.467189 signal: [{(4, 7): 0}]
time : 1606827523.4717526 signal: [{(4, 7): 1}]
time : 1606827523.476015 signal: [{(4, 7): 0}]
time : 1606827523.4803116 signal: [{(4, 7): 1}]
time : 1606827523.4845972 signal: [{(4, 7): 0}]
time : 1606827523.488926 signal: [{(4, 7): 1}]
time : 1606827523.4931788 signal: [{(4, 7): 0}]
time : 1606827523.4976037 signal: [{(4, 7): 1}]
time : 1606827523.502329 signal: [{(4, 7): 0}]
time : 1606827523.5066721 signal: [{(4, 7): 1}]
time : 1606827523.5110316 signal: [{(4, 7): 0}]
time : 1606827523.5152824 signal: [{(4, 7): 1}]
time : 1606827523.519546 signal: [{(4, 7): 0}]
time : 1606827523.5238922 signal: [{(4, 7): 1}]
time : 1606827523.5281627 signal: [{(4, 7): 0}]
time : 1606827523.5322948 signal: [{(4, 7): 1}]
time : 1606827523.5362685 signal: [{(4, 7): 0}]
time : 1606827523.5400734 signal: [{(4, 7): 1}]
time : 1606827523.543987 signal: [{(4, 7): 0}]
time : 1606827523.5480194 signal: [{(4, 7): 1}]
time : 1606827523.552062 signal: [{(4, 7): 0}]
time : 1606827523.5560987 signal: [{(4, 7): 1}]
time : 1606827523.5601811 signal: [{(4, 7): 0}]
time : 1606827523.5642753 signal: [{(4, 7): 1}]
time : 1606827523.5684724 signal: [{(4, 7): 0}]
time : 1606827523.5725486 signal: [{(4, 7): 1}]
time : 1606827523.5767143 signal: [{(4, 7): 0}]
time : 1606827523.5808704 signal: [{(4, 7): 1}]
time : 1606827523.5849326 signal: [{(4, 7): 0}]
time : 1606827523.589055 signal: [{(4, 7): 1}]
time : 1606827523.593098 signal: [{(4, 7): 0}]
time : 1606827523.5972679 signal: [{(4, 7): 1}]
time : 1606827523.6015918 signal: [{(4, 7): 0}]
time : 1606827523.605957 signal: [{(4, 7): 1}]
time : 1606827523.6103368 signal: [{(4, 7): 0}]
time : 1606827523.614648 signal: [{(4, 7): 1}]
time : 1606827523.6188285 signal: [{(4, 7): 0}]
